FlyHeight6,FlyHeight7,FlyHeight8,FlyHeight9,FlyHeight10,FlyHeight11,FlyHeight12,class
3220,3053,13408,11749,6267,5281,11336,0
3228,3061,13387,11814,6334,5406,10937,0
3215,3047,13431,11788,6288,5317,11209,0
3209,3050,13209,11797,6261,5354,11204,0
3250,3071,13518,11808,6317,5351,11141,0
3233,3054,13382,11816,6334,5338,10856,0
3241,3048,13504,11864,6344,5428,10995,0
3243,3050,13595,11876,6323,5329,11281,0
3243,3053,13444,11796,6302,5398,11055,0
3243,3072,13434,11819,6302,5375,11298,0
3237,3059,13516,11883,6334,5339,10963,0
3246,3049,13303,11846,6331,5346,11178,0
3218,3063,13405,11851,6299,5383,11111,0
3232,3040,13427,11800,6322,5355,11101,0
3231,3058,13302,11811,6307,5377,11119,0
3239,3056,13489,11871,6304,5377,11175,0
3215,3055,13267,11786,6307,5315,11355,0
3237,3056,13512,11839,6350,5375,10972,0
3221,3040,13249,11764,6317,5349,11310,0
3234,3077,13508,11853,6335,5354,11279,0
3235,3056,13478,11841,6324,5362,11035,0
3241,3055,13477,11872,6347,5374,11369,0
3250,3060,13594,11869,6339,5383,11239,0
3222,3056,13573,11879,6355,5354,11119,0
3242,3048,13412,11865,6374,5397,11198,0
3246,3067,13467,11869,6357,5389,11195,0
3230,3061,13495,11859,6309,5376,11147,0
3246,3041,13312,11782,6314,5318,11084,0
3241,3050,13334,11809,6327,5357,11117,0
3219,3041,13452,11794,6281,5342,11411,0
3238,3061,13530,11778,6335,5383,11104,0
3225,3049,13408,11821,6290,5325,11195,0
3232,3058,13351,11812,6331,5356,11089,0
3235,3066,13510,11904,6344,5413,11063,0
3249,3057,13434,11859,6342,5392,11140,0
3244,3066,13467,11868,6347,5367,11310,0
3241,3056,13392,11853,6327,5374,11335,0
3232,3053,13501,11834,6331,5344,10868,0
3232,3048,13456,11805,6365,5409,11201,0
3238,3052,13381,11779,6303,5331,11130,0
3225,3042,13343,11657,6312,5343,11241,0
3256,3061,13538,11784,6402,5420,11307,0
3237,3057,13451,11838,6389,5441,11253,0
3240,3052,13551,11771,6360,5349,11220,0
3249,3072,13416,11806,6370,5408,11112,0
3245,3072,13492,11846,6354,5400,11066,0
3241,3067,13321,11787,6369,5344,11226,0
3247,3067,13620,11853,6342,5376,11114,0
3242,3055,13589,11857,6356,5375,11116,0
3242,3061,13587,11813,6372,5419,11209,0
3230,3055,13393,11736,6322,5377,11069,0
3248,3061,13304,11838,6332,5407,11217,0
3229,3053,13354,11732,6347,5388,11087,0
3224,3072,13484,11756,6319,5356,10999,0
3223,3047,13264,11801,6330,5410,11207,0
3230,3065,13478,11849,6395,5402,11137,0
3222,3055,13310,11737,6323,5348,11013,0
3242,3053,13316,11797,6377,5339,11113,0
3248,3048,13578,11900,6348,5408,11138,0
3226,3065,13664,11837,6362,5419,11233,0
3237,3052,13617,11956,6343,5375,11305,0
3241,3053,13431,11858,6364,5363,11099,0
3220,3057,13498,11834,6341,5403,11301,0
3239,3063,13422,11811,6365,5421,11224,0
3242,3074,13524,11864,6376,5409,11185,0
3232,3062,13504,11801,6385,5333,10954,0
3248,3062,13543,11736,6360,5338,11169,0
3228,3051,13369,11801,6345,5380,10823,0
3241,3076,13444,11846,6346,5364,11332,0
3240,3056,13357,11791,6362,5413,11198,0
3227,3068,13442,11762,6316,5369,11067,0
3240,3046,13560,11791,6382,5363,11211,0
3242,3065,13449,11762,6347,5339,11232,0
3242,3051,13442,11789,6332,5359,11229,0
3243,3061,13560,11776,6357,5362,11226,0
3231,3040,13353,11795,6287,5336,11491,0
3239,3049,13455,11762,6321,5353,10950,0
3234,3056,13404,11788,6329,5361,11270,0
3248,3078,13576,11854,6358,5377,11235,0
3243,3046,13385,11755,6312,5329,11114,0
3241,3064,13534,11750,6334,5399,11137,0
3227,3062,13414,11776,6342,5396,11153,0
3218,3062,13479,11837,6340,5362,10965,0
3207,3063,13519,11740,6376,5341,11188,0
3238,3063,13391,11832,6343,5343,10901,0
3222,3053,13309,11720,6307,5332,11025,0
3223,3064,13522,11886,6395,5391,11243,0
3237,3070,13495,11840,6360,5400,11127,0
3222,3051,13280,11684,6321,5299,11179,0
3236,3052,13333,11770,6313,5375,11207,0
3242,3047,13340,11731,6330,5334,11068,0
3218,3058,13524,11746,6336,5317,11070,0
3234,3046,13380,11768,6326,5382,11249,0
3217,3038,13431,11788,6316,5368,11418,0
3251,3048,13385,11754,6282,5340,10899,0
3247,3046,13393,11816,6356,5356,11159,0
3243,3063,13378,11809,6359,5374,11180,0
3227,3046,13397,11651,6312,5345,11309,0
3217,3062,13393,11780,6314,5326,11175,0
3217,3053,13598,11815,6400,5418,11130,0
3217,3041,13426,11766,6333,5333,11182,0
3229,3050,13318,11773,6318,5377,11048,0
3221,3053,13412,11749,6302,5360,11163,0
3207,3044,13427,11700,6307,5348,11087,0
3225,3051,13312,11808,6286,5361,11130,0
3221,3046,13339,11738,6296,5357,11059,0
3248,3062,13367,11753,6315,5350,11094,0
3236,3055,13620,11794,6330,5358,11284,0
3239,3049,13525,11752,6357,5391,11283,0
3216,3054,13536,11779,6353,5349,11390,0
3233,3046,13251,11770,6333,5329,11244,0
3229,3041,13519,11845,6323,5360,11302,0
3212,3055,13479,11732,6314,5359,11223,0
3218,3050,13284,11739,6309,5327,11084,0
3212,3055,13440,11799,6293,5383,11361,0
3236,3050,13462,11781,6322,5317,11263,0
3232,3048,13386,11715,6298,5366,10939,0
3239,3041,13274,11779,6317,5363,11023,0
3237,3043,13455,11786,6309,5355,11017,0
3225,3049,13468,11605,6306,5401,11282,0
3225,3056,13405,11751,6343,5378,11174,0
3239,3048,13520,11793,6360,5366,11161,0
3231,3051,13377,11799,6382,5393,11417,0
3234,3057,13460,11759,6310,5392,11264,0
3237,3062,13577,11788,6330,5366,11251,0
3243,3065,13481,11828,6339,5358,11254,0
3240,3034,13280,11815,6309,5381,11222,0
3229,3055,13552,11671,6366,5383,11336,0
3242,3063,13470,11808,6350,5382,11406,0
3232,3070,13376,11868,6380,5387,11115,0
3245,3067,13604,11802,6349,5419,11293,0
3247,3063,13533,11813,6352,5342,11328,0
3245,3066,13411,11797,6360,5339,11039,0
3249,3082,13592,11816,6371,5327,10996,0
3243,3069,13473,11830,6396,5342,11186,0
3222,3066,13411,11790,6361,5380,11074,0
3219,3061,13503,11740,6325,5378,11377,0
3242,3058,13464,11769,6289,5368,11237,0
3235,3040,13413,11721,6287,5329,10980,0
3230,3052,13414,11737,6297,5399,11245,0
3228,3058,13503,11728,6319,5325,11258,0
3238,3054,13352,11754,6334,5360,10854,0
3239,3046,13361,11791,6309,5371,10971,0
3241,3047,13514,11740,6329,5405,11313,0
3240,3057,13447,11860,6323,5443,11183,0
3242,3045,13428,11769,6336,5359,11105,0
3245,3045,13363,11779,6345,5337,11185,0
3231,3049,13460,11791,6362,5383,11085,0
3243,3050,13427,11707,6341,5372,11098,0
3238,3059,13493,11808,6375,5377,11425,0
3235,3074,13588,11733,6378,5409,11193,0
3246,3062,13445,11776,6406,5374,10957,0
3236,3057,13586,11840,6387,5418,11218,0
3248,3065,13702,11800,6358,5432,11112,0
3254,3064,13419,11857,6383,5398,11056,0
3233,3050,13577,11820,6393,5381,11051,0
3238,3071,13540,11798,6358,5445,11163,0
3244,3055,13385,11724,6324,5361,10986,0
3228,3069,13476,11819,6315,5354,11107,0
3251,3069,13598,11806,6366,5412,11082,0
3240,3049,13357,11738,6385,5429,11288,0
3236,3050,13508,11836,6357,5400,11316,0
3222,3061,13439,11817,6355,5448,11291,0
3236,3055,13582,11821,6394,5385,11434,0
3264,3069,13623,11793,6411,5421,11409,0
3237,3066,13569,11722,6382,5375,11202,0
3232,3058,13536,11732,6362,5409,10904,0
3250,3072,13468,11844,6381,5389,11222,0
3257,3052,13431,11808,6363,5394,11237,0
3237,3053,13409,11777,6355,5388,11161,0
3238,3076,13450,11859,6368,5410,11268,0
3246,3071,13466,11788,6372,5409,11602,0
3237,3066,13602,11911,6371,5433,11187,0
3240,3065,13586,11784,6413,5440,11142,0
3225,3051,13485,11774,6333,5365,11232,0
3222,3051,13464,11692,6356,5345,11245,0
3234,3055,13511,11730,6308,5405,11092,0
3224,3061,13575,11795,6372,5406,10991,0
3261,3056,13515,11848,6382,5437,11298,0
3242,3046,13506,11812,6348,5432,11157,0
3248,3061,13518,11820,6341,5447,11042,0
3234,3057,13371,11844,6363,5370,11174,0
3233,3057,13413,11811,6329,5407,11297,0
3236,3062,13544,11822,6357,5375,11039,0
3250,3065,13452,11830,6321,5362,11123,0
3224,3051,13313,11825,6327,5339,11084,0
3241,3039,13679,11785,6354,5355,11031,0
3229,3045,13616,11745,6358,5351,11160,0
3232,3055,13493,11718,6304,5411,11270,0
3211,3052,13630,11838,6366,5376,11289,0
3241,3061,13398,11848,6355,5418,11219,0
3253,3037,13689,11664,6337,5386,11036,0
3232,3047,13455,11668,6273,5332,11154,0
3216,3043,13532,11762,6337,5345,11120,0
3234,3049,13507,11842,6363,5362,11151,0
3219,3059,13351,11662,6318,5353,10963,0
3228,3045,13366,11767,6346,5424,11146,0
3236,3070,13637,11782,6339,5367,11240,0
3242,3045,13600,11802,6373,5372,11067,0
3219,3068,13635,11804,6345,5423,11192,0
3232,3054,13405,11741,6315,5361,11225,0
3238,3057,13558,11825,6344,5399,11057,0
3227,3041,13308,11691,6301,5318,11086,0
3237,3055,13491,11802,6350,5430,10946,0
3230,3058,13544,11734,6388,5426,11470,0
3233,3049,13494,11790,6376,5333,11105,0
3227,3061,13471,11835,6341,5399,11137,0
3236,3054,13538,11733,6334,5435,11104,0
3232,3055,13414,11804,6364,5416,11020,0
3220,3040,13371,11732,6300,5351,11081,0
3213,3034,13452,11742,6294,5346,11076,0
3228,3051,13503,11774,6318,5336,11222,0
3218,3046,13393,11776,6284,5379,11148,0
3205,3047,13357,11684,6309,5354,11009,0
3233,3064,13330,11731,6322,5362,10897,0
3223,3041,13454,11747,6284,5313,11333,0
3227,3044,13437,11700,6316,5344,11249,0
3220,3033,13369,11686,6285,5344,11148,0
3213,3037,13393,11713,6268,5343,11219,0
3208,3051,13391,11683,6332,5347,11098,0
3217,3051,13339,11748,6306,5343,11086,0
3242,3038,13472,11785,6324,5393,11162,0
3225,3054,13607,11801,6341,5391,11223,0
3220,3060,13432,11736,6272,5359,11145,0
3218,3066,13338,11812,6257,5343,11033,0
3234,3055,13532,11854,6392,5400,11076,0
3241,3063,13509,11839,6313,5396,11284,0
3224,3069,13462,11889,6316,5393,11272,0
3229,3063,13407,11841,6332,5389,11294,0
3220,3057,13338,11802,6307,5394,11068,0
3225,3060,13401,11771,6310,5324,11029,0
3219,3043,13302,11809,6305,5346,11107,0
3222,3047,13303,11800,6292,5381,11003,0
3224,3045,13405,11756,6292,5339,11395,0
3201,3066,13458,11763,6343,5360,11094,0
3227,3057,13271,11857,6307,5346,11118,0
3239,3079,13538,11902,6344,5391,11151,0
3228,3052,13498,11767,6291,5407,10987,0
3233,3048,13618,11776,6267,5320,11023,0
3223,3069,13478,11830,6287,5366,10933,0
3240,3051,13554,11848,6330,5378,11376,0
3217,3062,13557,11906,6304,5341,11355,0
3210,3044,13367,11779,6291,5303,11296,0
3228,3062,13492,11874,6337,5404,11135,0
3246,3052,13331,11834,6298,5350,11001,0
3226,3059,13538,11888,6299,5377,11189,0
3203,3047,13260,11758,6297,5347,10955,0
3218,3052,13356,11771,6274,5278,11333,0
3209,3036,13388,11739,6274,5322,11289,0
3214,3058,13330,11763,6259,5344,11195,0
3231,3050,13411,11762,6251,5338,10987,0
3213,3047,13436,11677,6278,5335,11131,0
3208,3045,13293,11813,6212,5300,11172,0
3219,3049,13404,11806,6222,5329,11092,0
3222,3049,13308,11774,6316,5323,11424,0
3215,3046,13416,11737,6283,5323,11026,0
3213,3046,13352,11746,6261,5305,11186,0
3221,3041,13367,11774,6231,5289,11004,0
3220,3063,13542,11863,6276,5399,10987,0
3226,3049,13429,11886,6304,5329,11259,0
3234,3049,13418,11850,6324,5397,11144,0
3219,3059,13379,11843,6267,5399,11283,0
3212,3044,13422,11803,6270,5398,11059,0
3222,3052,13441,11871,6286,5358,11095,0
3222,3056,13528,11853,6313,5389,11199,0
3219,3049,13242,11715,6282,5348,11085,0
3206,3044,13285,11744,6285,5317,11331,0
3230,3057,13392,11910,6317,5317,11206,0
3210,3043,13442,11776,6267,5326,11088,0
3238,3065,13463,11900,6302,5358,11106,0
3217,3053,13507,11822,6341,5358,11270,0
3231,3067,13312,11859,6336,5368,11360,0
3227,3051,13450,11843,6325,5392,11103,0
3225,3046,13568,11862,6354,5381,11324,0
3218,3061,13375,11800,6307,5410,10999,0
3227,3052,13414,11831,6355,5409,11119,0
2897,2751,13107,11103,5878,5225,10526,0
2897,2751,13107,11103,5878,5225,10526,0
2901,2776,13084,11001,5880,5195,10543,0
2895,2766,13054,10963,5857,5143,10577,0
2893,2768,13066,11038,5861,5163,10654,0
2919,2755,13227,11080,5891,5248,10610,0
2891,2753,13176,10964,5892,5174,10690,0
2907,2765,13165,11178,5915,5172,10692,0
2905,2767,13216,10987,5894,5191,10394,0
2904,2772,13233,11152,5914,5169,10614,0
2895,2763,13076,11045,5866,5139,10608,0
2903,2758,13088,11001,5848,5166,10365,0
2894,2770,13118,11042,5839,5121,10607,0
2903,2767,13078,11085,5874,5155,10667,0
2896,2752,13061,11044,5860,5138,10344,0
2909,2757,13046,11022,5862,5181,10480,0
2895,2763,13144,11014,5875,5132,10586,0
2908,2769,13036,11066,5837,5179,10828,0
2890,2768,13094,11032,5840,5110,10524,0
2893,2767,13057,11012,5841,5154,10358,0
2914,2762,13106,11113,5887,5174,10281,0
2919,2763,13188,11072,5929,5204,10699,0
2899,2766,13246,11139,5907,5196,10683,0
2909,2765,13241,11218,5944,5176,10776,0
2915,2768,13216,11191,5950,5169,10613,0
2909,2771,13217,11104,5934,5228,10760,0
2910,2773,13259,11161,5922,5163,10551,0
2902,2768,13241,11077,5881,5179,10548,0
2912,2783,13148,11206,5927,5172,10735,0
2904,2766,13211,11119,5917,5186,10532,0
2905,2760,13224,11124,5886,5214,10600,0
2915,2774,13157,11161,5891,5188,10531,0
2904,2764,13124,11070,5890,5163,10529,0
2910,2777,13215,11160,5960,5166,10845,0
2923,2763,13291,11219,5896,5168,10493,0
2910,2765,13222,11141,5897,5161,10668,0
2899,2772,13131,11145,5894,5170,10622,0
2906,2753,13146,11067,5899,5158,10563,0
2907,2781,13318,11172,5918,5187,10656,0
2904,2752,13320,11203,5942,5215,10690,0
2911,2761,13171,11128,5919,5230,10657,0
2907,2762,13265,11166,5945,5200,10568,0
2918,2763,13219,11227,5953,5200,10511,0
2913,2769,13215,11153,5960,5198,10445,0
2908,2775,13270,11243,5922,5232,10685,0
2896,2774,13243,11143,5937,5159,10619,0
2899,2773,13222,11122,5909,5203,10701,0
2904,2768,13172,11061,5899,5109,10477,0
2905,2771,13156,11113,5891,5137,10729,0
2902,2765,13195,11126,5907,5173,10457,0
2909,2783,13232,11157,5932,5179,10617,0
2914,2781,13194,11085,5928,5178,10614,0
2906,2770,13228,11074,5937,5192,10670,0
2928,2764,13181,11168,5922,5206,10757,0
2923,2770,13215,11215,5937,5209,10651,0
2912,2786,13169,11138,5936,5224,10710,0
2905,2773,13235,11197,5956,5243,10641,0
2912,2764,13175,11126,5962,5218,10649,0
2915,2787,13197,11001,5876,5201,10625,0
2925,2768,13213,11101,5901,5172,10488,0
2909,2777,13151,11167,5886,5134,10617,0
2900,2768,13142,11075,5891,5155,10852,0
2913,2763,13199,11111,5887,5125,10542,0
2905,2764,13119,11156,5881,5133,10541,0
2912,2760,13078,11157,5902,5186,10737,0
2905,2781,13215,11026,5915,5114,10659,0
2900,2772,13229,11059,5886,5175,10750,0
2898,2766,13180,11095,5890,5133,10678,0
2907,2766,13262,11167,5914,5176,10656,0
2907,2783,13280,11229,5919,5197,10788,0
2921,2771,13237,11191,5911,5161,10671,0
2916,2780,13154,11299,5960,5180,10679,0
2907,2769,13181,11165,5903,5175,10600,0
2915,2765,13114,11124,5892,5120,10517,0
2900,2776,13256,11068,5871,5155,10418,0
2897,2765,13200,11003,5910,5137,10562,0
2906,2755,13103,11084,5880,5174,10685,0
2903,2771,13141,11260,5929,5205,10535,0
2901,2772,13139,11198,5908,5203,10662,0
2901,2781,13153,11193,5943,5192,10674,0
2904,2780,13266,11188,5910,5223,10642,0
2902,2784,13068,11173,5894,5181,10606,0
2901,2777,13258,11159,5904,5190,10686,0
2895,2771,13093,11099,5862,5165,10503,0
2897,2772,13289,11189,5926,5200,10531,0
2893,2763,13226,11163,5919,5162,10565,0
2903,2777,13234,11172,5889,5192,10762,0
2901,2771,13082,11115,5903,5215,10661,0
2914,2773,13189,11202,5901,5183,10617,0
2914,2775,13132,11098,5941,5186,10607,0
2911,2759,13251,11138,5945,5165,10507,0
2892,2775,13229,11207,5906,5206,10570,0
2916,2770,13119,11198,5909,5181,10425,0
2910,2765,13210,11164,5895,5197,10675,0
2905,2778,13150,11120,5902,5211,10621,0
2913,2766,13177,10982,5926,5178,10603,0
2911,2770,13154,11192,5905,5155,10561,0
2892,2760,13152,11104,5866,5141,10543,0
2902,2759,13100,11097,5885,5119,10608,0
2904,2766,13216,11130,5927,5176,10599,0
2901,2767,13241,11239,5935,5217,10750,0
2910,2762,13159,11092,5888,5162,10658,0
2904,2784,13077,11120,5873,5145,10758,0
2896,2771,13093,11134,5882,5178,10550,0
2893,2764,13081,11081,5869,5138,10500,0
2902,2776,13237,11230,5917,5190,10373,0
2906,2758,13158,11207,5934,5221,10642,0
2900,2773,13201,11118,5901,5165,10686,0
2896,2762,13223,11132,5887,5184,10621,0
2899,2770,13112,11254,5910,5166,10545,0
2896,2772,13148,11150,5914,5190,10724,0
2899,2769,13217,11097,5933,5177,10697,0
2908,2774,13079,11177,5849,5174,10593,0
2896,2771,13107,11052,5889,5150,10515,0
2888,2760,13135,11119,5862,5139,10637,0
2888,2756,13118,11115,5895,5131,10603,0
2907,2786,13200,11247,5922,5175,10501,0
2898,2758,13117,11077,5875,5151,10596,0
2897,2759,13110,11098,5835,5158,10582,0
2911,2757,13202,11134,5889,5166,10651,0
2899,2781,13111,11111,5884,5140,10504,0
2898,2762,13082,11135,5841,5141,10635,0
2913,2778,13151,11083,5864,5140,10477,0
2900,2755,13082,11079,5872,5124,10687,0
2904,2770,13034,11075,5833,5124,10636,0
2897,2768,13139,11146,5856,5143,10573,0
2905,2766,13266,11184,5926,5172,10615,0
2909,2772,13191,11052,5893,5124,10593,0
2911,2757,13191,11043,5868,5179,10606,0
2916,2765,13175,11105,5886,5200,10671,0
2918,2769,13195,11102,5901,5188,10624,0
2906,2770,13162,11099,5880,5142,10621,0
2907,2775,13190,11080,5892,5197,10729,0
2908,2757,13157,11108,5895,5205,10629,0
2905,2764,13213,11119,5884,5128,10679,0
2899,2772,13228,11079,5859,5162,10614,0
2912,2774,13290,11095,5894,5218,10639,0
2902,2761,13138,10991,5864,5169,10551,0
2923,2769,13178,10983,5849,5166,10526,0
2902,2762,13144,10991,5861,5186,10551,0
2914,2762,13131,11045,5890,5171,10779,0
2913,2783,13175,11178,5889,5184,10539,0
2899,2765,13215,11040,5903,5137,10519,0
2909,2765,13075,11037,5856,5164,10718,0
2905,2758,13168,11061,5858,5174,10484,0
2899,2757,13169,11064,5870,5176,10709,0
2897,2764,13226,11025,5884,5198,10593,0
2904,2769,13115,11004,5882,5192,10593,0
2900,2767,13223,11128,5885,5179,10667,0
2913,2769,13123,11035,5851,5127,10575,0
2902,2769,13145,11020,5873,5169,10695,0
2913,2774,13118,11020,5859,5190,10374,0
2887,2764,13089,11006,5876,5172,10839,0
2912,2765,13115,11046,5869,5136,10589,0
2915,2763,13111,11045,5891,5210,10603,0
2908,2761,13105,11097,5876,5156,10456,0
2918,2767,13157,11005,5871,5171,10622,0
2901,2763,13239,11076,5868,5194,10544,0
2892,2762,13109,11111,5873,5205,10574,0
2907,2757,13180,11057,5869,5191,10609,0
2916,2766,13189,11057,5853,5200,10589,0
2907,2756,13159,11047,5875,5167,10825,0
2899,2759,13205,11083,5849,5156,10725,0
2923,2762,13151,11087,5887,5187,10491,0
2907,2762,13176,11130,5911,5145,10608,0
2897,2763,13214,11124,5907,5166,10463,0
2896,2762,13182,11149,5896,5167,10552,0
2915,2759,13223,11089,5928,5159,10591,0
2916,2767,13222,10980,5937,5240,10715,0
2923,2777,13137,11169,5895,5210,10598,0
2918,2771,13067,10952,5929,5189,10650,0
2909,2765,13096,11114,5889,5179,10535,0
2919,2764,13156,11135,5880,5162,10577,0
2889,2752,13238,11172,5898,5143,10615,0
2902,2769,13251,11111,5961,5185,10437,0
2910,2772,13196,11166,5964,5230,10563,0
2900,2763,13250,11174,5923,5163,10665,0
2919,2772,13195,11227,5947,5197,10603,0
2919,2758,13175,11149,5940,5208,10654,0
2914,2771,13231,11210,5960,5224,10602,0
2911,2772,13212,11053,5969,5204,10686,0
2907,2769,13220,10975,5908,5189,10493,0
2927,2777,13235,11273,5968,5201,10642,0
2921,2767,13266,11190,5951,5229,10686,0
2905,2764,13098,11103,5924,5182,10607,0
2898,2769,13157,11151,5913,5239,10559,0
2903,2784,13167,11088,5914,5161,10498,0
2911,2768,13152,11036,5905,5247,10694,0
2905,2759,13155,11164,5925,5185,10538,0
2905,2772,13235,11089,5913,5223,10696,0
2908,2767,13084,11123,5928,5203,10600,0
2911,2767,13302,11236,5971,5265,10710,0
2912,2776,13265,11203,5943,5236,10646,0
2908,2766,13220,11090,5883,5170,10568,0
2912,2771,13093,11024,5895,5184,10637,0
2898,2756,13246,11100,5913,5235,10565,0
2911,2755,13206,11089,5895,5212,10600,0
2905,2760,13165,11133,5867,5188,10478,0
2889,2783,13186,11032,5907,5186,10564,0
2913,2777,13107,11067,5892,5179,10517,0
2902,2761,13282,11141,5901,5159,10536,0
2910,2767,13147,11114,5894,5219,10635,0
2920,2778,13242,11194,5902,5179,10645,0
2919,2777,13268,11174,5955,5186,10599,0
2900,2775,13168,11134,5942,5199,10612,0
2915,2776,13246,11110,5923,5239,10524,0
2916,2762,13281,11189,5923,5215,10574,0
2910,2775,13220,11199,5947,5195,10787,0
2900,2757,13235,11149,5924,5190,10692,0
2896,2758,13108,11105,5908,5178,10686,0
2896,2771,13178,11099,5891,5204,10553,0
2906,2768,13237,11191,5962,5184,10600,0
2904,2767,13282,11103,5910,5160,10546,0
2911,2769,13186,11129,5928,5175,10653,0
2894,2770,13302,11130,5943,5241,10521,0
2905,2758,13145,11073,5876,5188,10542,0
2898,2771,13215,10998,5916,5166,10640,0
2904,2771,13206,11091,5918,5191,10438,0
2907,2766,13081,11028,5908,5180,10715,0
2904,2763,13182,11170,5934,5169,10678,0
2901,2781,13222,11172,5944,5170,10585,0
2905,2760,13265,11177,5952,5188,10798,0
2896,2767,13191,11108,5884,5224,10600,0
2910,2780,13125,11121,5926,5203,10654,0
2895,2773,13188,11117,5936,5185,10772,0
2906,2779,13175,11173,5927,5227,10687,0
2897,2758,13215,11240,5870,5212,10722,0
2897,2759,13228,11267,5912,5162,10631,0
2895,2764,13130,11102,5894,5173,10654,0
2912,2767,13093,11115,5905,5178,10630,0
2914,2765,13163,11159,5881,5198,10703,0
2902,2763,13136,11112,5910,5185,10599,0
2904,2775,13121,11075,5879,5146,10574,0
2897,2762,13148,11166,5897,5187,10519,0
2889,2753,13173,11099,5870,5156,10658,0
2893,2770,13128,11090,5887,5134,10479,0
2902,2755,13131,11068,5898,5165,10654,0
2902,2763,13177,11175,5899,5206,10823,0
2894,2762,13085,11087,5866,5184,10690,0
2899,2757,13133,11110,5900,5165,10674,0
2918,2781,13317,11234,5921,5191,10700,0
2890,2765,13074,11103,5881,5169,10571,0
2900,2757,13165,11106,5907,5211,10846,0
2905,2773,13171,11243,5911,5176,10597,0
2915,2772,13209,11126,5921,5132,10496,0
2896,2760,13202,11163,5877,5144,10701,0
2906,2755,13065,11005,5870,5138,10417,0
2903,2770,13174,11096,5918,5150,10834,0
2905,2763,13233,11126,5953,5126,10676,0
2893,2757,13266,11041,5906,5170,10673,0
