FlyHeight6,FlyHeight7,FlyHeight8,FlyHeight9,FlyHeight10,FlyHeight11,FlyHeight12,class
2756,2626,11866,10751,5573,4897,10113,1
2761,2619,11889,10803,5508,4927,9939,1
2767,2623,11867,10739,5537,4956,9965,1
2772,2635,11838,10786,5577,4939,9854,1
2755,2624,11775,10791,5532,4966,9843,1
2764,2623,11838,10946,5574,4999,9961,1
2903,2772,12438,11478,5961,5337,10554,1
2903,2766,12469,11430,5986,5305,10589,1
2891,2780,12490,11449,5945,5289,10539,1
2908,2767,12467,11449,5938,5288,10650,1
2892,2771,12430,11485,5916,5282,10671,1
2896,2764,12437,11379,5941,5265,10484,1
2923,2806,12514,11502,5999,5361,10693,1
3034,2909,12977,11956,6282,5635,11093,1
3035,2916,12960,11894,6281,5628,11162,1
3040,2923,12911,12047,6323,5680,11346,1
3035,2914,13007,11932,6318,5616,10979,1
3033,2915,13056,12068,6299,5647,11341,1
3027,2907,12974,11913,6278,5625,11065,1
2907,2766,12441,11380,5908,5285,10719,1
2765,2613,11927,10865,5511,4944,10067,1
2767,2610,11916,10885,5513,4949,10031,1
2781,2629,11878,10807,5544,4952,10001,1
2766,2632,11850,10809,5545,4925,10098,1
2772,2622,11954,10899,5595,4986,9920,1
2753,2621,11725,10791,5532,4909,10010,1
2829,2701,12109,11156,5749,5091,10411,1
2890,2771,12352,11318,5883,5278,10610,1
2897,2769,12397,11352,5885,5283,10479,1
2891,2786,12351,11410,5905,5313,10490,1
2895,2784,12547,11513,5940,5305,10534,1
2910,2780,12524,11490,6007,5340,10628,1
2920,2784,12549,11606,5984,5332,10710,1
3011,2894,12849,11856,6228,5550,11117,1
3037,2907,12955,11960,6268,5612,11221,1
3035,2906,12925,11874,6308,5614,11098,1
3028,2901,12968,11949,6320,5625,11235,1
3043,2913,12961,12056,6303,5620,11136,1
3031,2913,13005,11909,6320,5668,11199,1
3024,2903,12962,11895,6288,5615,11103,1
2876,2773,12482,11413,5822,5243,10901,1
2862,2733,12382,11381,5784,5198,10615,1
2857,2738,12284,11365,5757,5216,10600,1
2580,2518,11844,11045,5543,4923,10186,1
3207,2934,13429,11660,5550,5213,10295,1
3190,2935,13339,11634,5646,5187,10370,1
3200,2954,13512,11547,5651,5223,10490,1
3228,2976,13783,11855,5762,5359,10680,1
3244,2995,13866,11940,5772,5314,10478,1
3317,3071,14168,12175,5861,5475,10905,1
3272,3025,13901,11880,5857,5437,10704,1
3274,3017,13925,11885,5837,5443,10606,1
3280,3029,13781,11875,5866,5437,10518,1
3279,3032,13742,11885,5825,5427,10568,1
3280,3036,13909,11970,5829,5436,10695,1
3268,3023,13818,11874,5860,5476,10594,1
3267,3039,13631,11875,5838,5403,10559,1
3280,3029,13930,11862,5834,5463,10538,1
3259,3015,13798,11815,5814,5455,10434,1
3282,3024,13884,11929,5846,5444,10716,1
3253,3009,13840,11853,5851,5428,10443,1
3283,3020,13730,11908,5883,5410,10515,1
3274,3023,13720,11946,5847,5426,10767,1
3263,3010,13641,11830,5805,5388,10578,1
3259,3017,13806,11795,5814,5406,10620,1
3235,2965,13693,11694,5726,5296,10517,1
3244,2972,13641,11793,5734,5262,10315,1
3219,2968,13525,11772,5712,5303,10193,1
3220,2964,13600,11786,5789,5309,10695,1
3224,2964,13596,11728,5695,5335,10436,1
3232,2962,13408,11659,5751,5317,10407,1
3220,2954,13441,11681,5698,5319,10444,1
3230,2969,13511,11758,5740,5343,10438,1
3226,2978,13592,11642,5783,5304,10374,1
3238,2947,13570,11669,5765,5329,10290,1
3235,2967,13593,11747,5737,5287,10401,1
3212,2974,13420,11691,5714,5316,10477,1
3250,2965,13348,11661,5744,5317,10379,1
3239,2960,13376,11657,5777,5303,10542,1
3248,2977,13478,11722,5734,5329,10504,1
3222,2970,13536,11723,5758,5269,10316,1
3222,2968,13546,11653,5727,5309,10546,1
3251,2951,13500,11645,5769,5257,10512,1
3238,2962,13473,11719,5750,5311,10421,1
3275,2988,13842,11832,5743,5387,10463,1
3239,2992,13749,11886,5781,5394,10592,1
3257,2989,13710,11747,5759,5366,10361,1
3262,3000,13911,11823,5781,5399,10719,1
3259,2989,13739,11779,5803,5432,10384,1
3260,2999,13853,11868,5873,5442,10473,1
3247,3003,13622,11856,5774,5407,10557,1
3225,2926,13405,11572,5581,5193,10228,1
3219,2939,13104,11623,5604,5232,10181,1
3222,2931,13176,11490,5536,5156,10135,1
3220,2922,13061,11567,5607,5176,10129,1
3227,2941,13364,11548,5604,5229,10152,1
3204,2942,13295,11606,5589,5161,10145,1
3299,3090,13815,12137,5954,5570,10917,1
3316,3102,14065,12089,5950,5595,10715,1
3309,3089,14104,12068,5991,5565,10678,1
3294,3090,13915,12151,5922,5585,10484,1
3314,3083,13976,12146,5908,5530,10633,1
3309,3081,14019,12134,5995,5602,10704,1
3330,3120,14154,12234,6020,5637,10848,1
3381,3200,14209,12531,6257,5899,10979,1
3368,3193,14179,12539,6290,5910,11061,1
3405,3211,14497,12602,6331,5939,11122,1
3426,3222,14688,12516,6305,5890,11158,1
3389,3209,14353,12517,6311,5898,11051,1
3401,3205,14497,12569,6262,5846,10936,1
3368,3183,14181,12397,6183,5785,11092,1
3241,2954,13285,11694,5722,5294,10371,1
3200,2898,13052,11490,26214,5134,26214,1
3222,2926,13197,11456,5559,5212,10167,1
3189,2907,12870,11476,5542,5157,10144,1
3205,2916,13304,11521,5517,5144,10219,1
3180,2903,13072,11454,5552,5162,10094,1
3189,2913,13124,11463,5523,5162,10053,1
3293,3073,13915,12135,5881,5464,10571,1
3262,3073,13699,11998,5893,5517,10788,1
3297,3064,13888,12110,5940,5515,10502,1
3308,3072,14053,12113,5955,5530,10678,1
3299,3076,13799,12066,5908,5526,10572,1
3298,3076,13910,12044,5897,5521,10549,1
3294,3084,13935,12157,5954,5576,10640,1
3405,3198,14510,12506,6292,5861,11179,1
3435,3213,14493,12508,6313,5885,11187,1
3402,3195,14457,12546,6308,5888,11173,1
3384,3198,14290,12444,6235,5802,10984,1
3381,3215,14258,12489,6278,5870,11033,1
3392,3191,14287,12488,6275,5832,11006,1
3155,2878,13310,11542,5448,5120,10202,1
3180,2886,13211,11546,5518,5136,10148,1
3163,2904,13138,11638,5578,5097,10287,1
3196,2905,13352,11691,5496,5165,10332,1
3192,2895,13384,11591,5559,5174,10112,1
3182,2907,13297,11587,5571,5164,10229,1
3274,3045,13925,12102,5915,5533,10752,1
3279,3054,14126,12117,5892,5515,10765,1
3274,3060,13939,12164,5950,5519,10778,1
3268,3041,13997,12047,5895,5509,10813,1
3242,3045,13783,12119,5904,5497,10815,1
3274,3050,13879,12119,5901,5510,10606,1
3278,3075,14100,12288,6006,5629,10919,1
3389,3192,14715,12589,6282,5895,11459,1
3375,3170,14447,12536,6253,5869,11202,1
3346,3177,14456,12531,6245,5871,11121,1
3371,3177,14623,12605,6236,5882,11132,1
3363,3178,14686,12711,6289,5877,11165,1
3321,3164,14331,12522,6215,5817,11210,1
3257,3052,13894,12179,5930,5504,10905,1
3162,2879,13240,11678,5517,5172,10304,1
3159,2894,13223,11577,5534,5103,10198,1
3180,2884,13243,11608,5540,5149,10141,1
3165,2902,13357,11574,5544,5175,10350,1
3184,2896,13412,11654,5508,5127,10283,1
3161,2897,13474,11627,5569,5096,10265,1
3201,2989,13694,11896,5722,5317,10463,1
3252,3045,13990,12121,5893,5510,10813,1
3278,3045,13996,12122,5907,5526,10709,1
3263,3062,13965,12151,5894,5507,10808,1
3265,3073,14028,12121,5905,5572,10729,1
3277,3047,14138,12137,5915,5554,10727,1
3259,3058,14031,12086,5890,5517,10599,1
3357,3153,14663,12530,6187,5781,11118,1
3367,3194,14716,12501,6257,5915,11262,1
3332,3162,14395,12534,6228,5836,11246,1
3361,3176,14646,12582,6264,5841,11200,1
3354,3187,14651,12556,6246,5854,11356,1
3342,3164,14457,12561,26214,5786,26214,1
3287,3094,14224,12328,5979,5651,10918,1
3154,2884,13105,11487,5541,5125,10230,1
3175,2891,13225,11596,5508,5125,10152,1
3165,2877,13237,11433,5526,5105,10199,1
3175,2887,13199,11514,5522,5124,10021,1
3189,2904,13336,11656,5570,5126,10156,1
3169,2887,12952,11513,5480,5151,10014,1
3232,3023,13630,11932,5865,5441,10597,1
3253,3049,13951,11966,5895,5507,10667,1
3224,3045,13897,12010,5874,5472,10566,1
3238,3036,13762,12037,5878,5537,10755,1
3243,3043,13849,11943,5908,5503,10568,1
3258,3050,13986,11987,5870,5498,10775,1
3276,3080,13906,12157,5954,5569,10892,1
3371,3175,14568,12441,6194,5850,11158,1
3343,3166,14487,12393,6271,5864,11224,1
3376,3162,14443,12475,6252,5881,11205,1
3322,3167,14175,12484,6242,5867,11367,1
3363,3161,14623,12361,6242,5831,11117,1
3346,3163,14484,12518,6248,5864,11233,1
3233,3035,13796,12057,5915,5486,10700,1
3170,2885,13104,11537,5497,5091,10132,1
3152,2881,13205,11507,5540,5098,10022,1
3158,2895,13201,11533,5515,5153,10052,1
3165,2887,13271,11623,5542,5134,10142,1
3147,2889,13182,11524,5519,5100,10145,1
3179,2901,13136,11449,5524,5120,10183,1
3190,2957,13355,11727,5642,5271,10520,1
3222,3032,13941,12084,5849,5463,10762,1
3240,3044,14029,12043,5899,5458,10548,1
3247,3042,13690,12102,5842,5470,10675,1
3239,3052,13978,12074,5911,5519,10958,1
3249,3041,13831,11976,5872,5532,10725,1
3236,3031,13944,12072,5946,5478,10900,1
3342,3151,14488,12401,6177,5801,11110,1
3342,3173,14491,12420,6236,5851,11277,1
3345,3156,14471,12410,6251,5865,11140,1
3343,3175,14366,12421,6257,5848,11150,1
3329,3158,14344,12412,6208,5822,11148,1
3366,3174,14543,12471,6217,5885,11047,1
3218,2933,13248,11471,5567,5118,10193,1
3240,2943,13359,11483,5574,5158,10063,1
3217,2946,13367,11622,5626,5227,10168,1
3239,2963,13364,11654,5602,5148,10141,1
3223,2951,13422,11561,5585,5169,10161,1
3233,2928,13301,11432,5597,5152,10215,1
3319,3095,14082,12044,5933,5502,10684,1
3311,3097,14095,12103,5960,5533,10797,1
3302,3089,14056,12002,5923,5476,10736,1
3301,3087,13945,12057,5927,5476,10694,1
3322,3088,14079,12012,5934,5523,10601,1
3302,3089,13869,11988,5957,5502,10655,1
3313,3108,14068,12150,6019,5593,10881,1
3402,3206,14497,12397,6308,5843,10955,1
3419,3208,14698,12498,6230,5840,10986,1
3430,3217,14697,12454,6276,5878,11200,1
3399,3232,14335,12436,6300,5845,11162,1
3386,3201,14313,12365,6269,5812,11143,1
3386,3209,14342,12348,6248,5811,11199,1
3305,3091,13923,11983,5967,5534,10584,1
3219,2931,13353,11478,5563,5145,10011,1
3237,2943,13238,11530,5599,5130,10152,1
3238,2954,13319,11571,5596,5163,10223,1
3213,2949,13277,11596,5569,5142,10046,1
3244,2939,13258,11536,5597,5154,10154,1
3226,2939,13301,11488,5568,5155,10072,1
3259,3007,13548,11815,5734,5276,10482,1
3300,3069,14005,11927,5932,5458,10624,1
3295,3078,13930,11923,5925,5516,10699,1
3308,3094,13893,11977,5948,5524,10857,1
3284,3084,13781,11968,5937,5476,10810,1
3300,3082,13889,12081,5965,5521,10688,1
3295,3087,13898,12063,5928,5507,10689,1
3381,3198,14457,12385,6224,5782,11046,1
3402,3211,14613,12469,6307,5850,11249,1
3414,3231,14547,12451,6308,5830,11282,1
3385,3203,14328,12438,6274,5819,11261,1
3377,3210,14233,12439,6280,5800,11098,1
3379,3200,14268,12402,26214,5819,26214,1
3367,3204,14253,12381,6215,5810,11142,1
3240,2815,13260,11219,6071,5077,10044,1
3273,2841,13437,11375,6211,5177,10120,1
3146,2786,13261,11419,5924,4987,10131,1
3117,2758,13347,11234,5786,4881,10175,1
3301,2877,13600,11493,6292,5298,10161,1
3312,2868,13669,11489,6223,5259,10051,1
3308,2857,13559,11467,6240,5262,10245,1
3307,2880,13565,11610,6330,5298,10269,1
3291,2866,13483,11463,6257,5264,10366,1
3320,2861,13636,11569,6297,5256,10300,1
3317,2872,13631,11537,6317,5286,10242,1
3309,2873,13487,11507,6282,5243,10189,1
3299,2871,13445,11437,6268,5227,10102,1
3300,2868,13359,11427,6239,5244,10353,1
3288,2868,13460,11493,6179,5244,9982,1
3286,2875,13653,11597,6277,5263,10058,1
3278,2845,13590,11526,6212,5287,10310,1
3308,2851,13512,11538,6225,5193,10238,1
3295,2843,13437,11469,6209,5251,10203,1
2596,2425,7410,6431,3840,3359,5583,1
2601,2435,7406,6433,3834,3344,5597,1
3288,2859,13526,11478,6259,5263,10126,1
3298,2850,13406,11462,6276,5196,10148,1
3327,2893,13542,11547,6311,5263,10269,1
3329,2901,13558,11523,6355,5267,10241,1
3294,2909,13410,11516,6333,5295,10190,1
3341,2899,13608,11612,6358,5328,10305,1
3327,2901,13645,11513,6329,5331,10335,1
3322,2918,13633,11585,6343,5340,10363,1
3326,2891,13519,11501,6355,5309,10445,1
3311,2863,13534,11466,6268,5249,10174,1
3221,2882,14535,11627,6084,5205,11396,1
3212,2884,14722,11647,6124,5271,11442,1
3201,2876,14425,11689,6088,5191,11594,1
3177,2880,14375,11637,6106,5259,11470,1
3214,2878,14619,11621,6076,5222,11236,1
3209,2881,14499,11666,6051,5208,11110,1
3197,2886,14692,11623,6093,5253,11173,1
3195,2878,14397,11692,6097,5196,11282,1
3200,2886,14705,11723,6055,5234,11283,1
3208,2883,14438,11695,6089,5220,11308,1
3210,2876,14595,11702,6100,5211,11440,1
3218,2881,14644,11679,6137,5213,11490,1
3203,2881,14618,11699,6110,5240,11054,1
3199,2870,14482,11653,6103,5198,11499,1
3187,2867,14385,11636,6060,5224,11175,1
3201,2868,14471,11646,6065,5159,11293,1
3219,2884,14699,11677,6085,5229,11116,1
3202,2879,14319,11574,6051,5222,11445,1
3213,2871,14568,11562,6137,5255,11242,1
3198,2865,14612,11631,6120,5233,11293,1
3200,2881,14596,11708,6128,5181,11419,1
3127,2738,13954,11208,5704,4829,10750,1
3116,2723,13926,11316,5750,4884,11053,1
3115,2737,13971,11177,5724,4881,10917,1
3142,2727,14064,11096,5711,4869,10856,1
3139,2726,13979,11204,5719,4858,10837,1
3150,2736,13987,11200,5792,4856,10711,1
3141,2734,14137,11219,5764,4825,10858,1
3126,2725,14017,11289,5765,4882,11009,1
3148,2723,13998,11148,5771,4880,10834,1
3117,2732,13863,11167,5742,4856,10917,1
3141,2728,14152,11189,5827,4865,11189,1
3125,2724,14067,11129,5735,4871,10645,1
3126,2730,13954,11182,5814,4865,11052,1
3119,2739,13983,11202,5725,4883,10549,1
3118,2730,14115,11194,5787,4851,11008,1
3128,2728,13926,11077,5767,4832,10883,1
3136,2735,14053,11229,5755,4906,10942,1
3134,2723,14097,11119,5744,4846,10649,1
3072,2693,13907,11027,5735,4804,10559,1
3108,2702,14011,11094,5712,4810,11138,1
3087,2707,13713,11094,5714,4803,10961,1
3086,2696,13816,10995,5660,4794,10778,1
3090,2695,13940,11152,5763,4838,10753,1
3092,2690,13737,11114,5689,4783,10764,1
3110,2705,13907,11128,5697,4821,10853,1
3099,2707,13802,11074,5743,4832,10884,1
3111,2681,13782,11039,5712,4809,10663,1
3094,2677,14071,11114,5715,4785,10811,1
3111,2688,13942,11183,5744,4780,10895,1
3103,2691,14073,11094,5717,4802,10811,1
3084,2696,13813,11115,5668,4806,10805,1
3103,2708,13997,11197,5746,4810,10782,1
3104,2672,13945,11009,5684,4794,11051,1
3090,2682,13886,11136,5694,4784,10666,1
3105,2712,13975,11134,5707,4827,10846,1
3117,2693,13959,11042,5705,4826,11071,1
3105,2680,13960,11117,5728,4808,10991,1
3081,2701,13930,10994,5656,4841,10719,1
3110,2693,14014,11101,5728,4808,10735,1
3108,2698,14070,11205,5762,4822,10777,1
3110,2685,13858,11020,5704,4804,11077,1
3123,2703,14146,11088,5736,4813,10636,1
3111,2685,13875,11074,5691,4801,11001,1
3099,2686,13990,10982,5760,4826,10866,1
3096,2688,13951,11097,5690,4805,10986,1
3105,2695,13968,11089,5709,4825,10912,1
3113,2695,13959,11145,5728,4818,10996,1
3081,2701,14002,11145,5692,4796,10899,1
3097,2696,13965,11049,5702,4773,10697,1
3119,2698,13964,11118,5702,4804,10770,1
3108,2684,14021,11071,5710,4817,10682,1
3102,2690,14111,11132,5701,4800,10905,1
3106,2681,13998,11225,5723,4821,10820,1
3096,2687,13933,11093,5673,4804,10801,1
3111,2693,14055,11172,5717,4812,10727,1
3103,2689,13861,11112,5695,4819,11001,1
3099,2694,13822,11051,5707,4787,10773,1
3123,2699,13897,11004,5743,4800,11028,1
3114,2703,14101,11173,5725,4849,11145,1
3103,2689,13792,11152,5667,4792,10930,1
3095,2705,14114,11051,5767,4789,10683,1
3112,2691,13979,11138,5696,4805,10791,1
3101,2708,14042,11196,5751,4807,10860,1
3091,2681,14066,11067,5706,4806,10731,1
3085,2693,13965,11062,5755,4781,10776,1
3103,2694,13959,11046,5729,4814,10667,1
3105,2702,14014,11097,5742,4806,11173,1
3099,2701,13860,11101,5694,4810,11049,1
3080,2686,13841,11083,5715,4796,10716,1
3128,2725,14004,11175,5713,4839,10677,1
3135,2727,13952,11119,5743,4855,10687,1
3146,2737,14160,11254,5768,4877,11061,1
3150,2728,14111,11230,5773,4874,10792,1
3138,2738,14085,11198,5786,4893,10839,1
3134,2727,14021,11273,5749,4851,10969,1
3153,2728,14232,11220,5810,4865,10749,1
3142,2725,13910,11158,5796,4861,10638,1
3145,2739,14139,11286,5811,4898,10740,1
3151,2733,14126,11317,5772,4870,10654,1
3126,2737,14048,11107,5754,4858,10740,1
3150,2734,14105,11170,5775,4864,11144,1
3128,2723,14069,11121,5745,4871,10785,1
3131,2726,13978,11164,5780,4839,11120,1
3143,2733,14033,11247,5811,4870,10817,1
3134,2750,13901,11127,5808,4900,10805,1
3127,2741,14092,11253,5796,4860,10677,1
3145,2731,13991,11144,5759,4836,10579,1
3123,2728,13946,11124,5767,4843,10962,1
3077,2690,13809,11055,5690,4824,10816,1
3074,2697,13980,11213,5691,4813,10746,1
3112,2705,13946,11092,5686,4825,10529,1
3112,2711,13906,11107,5688,4781,10804,1
3098,2708,14051,11156,5726,4844,11017,1
3116,2707,13913,11162,5749,4828,10748,1
3105,2694,14101,11071,5722,4781,10925,1
3099,2697,14030,11094,5704,4808,10741,1
3096,2694,13818,11103,5716,4832,10799,1
3101,2691,13993,11099,5688,4774,10701,1
3105,2701,14040,11191,5705,4803,11155,1
3078,2696,13685,11156,5703,4819,10707,1
3117,2694,13868,11007,5693,4796,10773,1
3083,2699,14072,11100,5673,4832,10685,1
3107,2702,13925,10891,5716,4829,10708,1
3094,2705,13866,11147,5722,4799,10986,1
3114,2703,13996,11166,5741,4842,10597,1
3094,2711,14146,11178,5736,4822,10875,1
3109,2700,13935,11045,5683,4807,10603,1
3099,2706,13870,11215,5713,4831,10795,1
3093,2706,13835,11213,5701,4813,10916,1
3095,2698,13973,11032,5685,4803,10770,1
3095,2700,13725,11053,5679,4815,10746,1
3099,2705,13919,11191,5724,4824,10568,1
3102,2699,14002,11060,5695,4802,10809,1
3083,2699,13970,11035,5703,4781,10688,1
3113,2700,13972,11256,5725,4817,10896,1
3100,2704,14115,11179,5734,4832,10906,1
3072,2705,13811,11054,5698,4764,10593,1
3102,2692,13848,11147,5719,4815,10943,1
3075,2705,13897,11078,5738,4825,10986,1
3080,2697,13871,11129,5701,4811,10810,1
3095,2704,13894,11071,5721,4812,10725,1
3108,2682,13957,11000,5640,4804,10633,1
3092,2691,14103,11163,5735,4788,10794,1
3114,2727,13820,11284,5745,4839,10845,1
3132,2737,14115,11207,5774,4899,10827,1
3159,2734,14161,11311,5801,4877,10877,1
3138,2726,13935,11316,5720,4863,10889,1
3160,2725,13985,11228,5784,4871,10905,1
3132,2744,14051,11306,5789,4868,11128,1
3154,2731,14133,11293,5755,4873,11045,1
3136,2723,13829,11238,5734,4849,10894,1
3144,2730,13995,11268,5796,4863,10804,1
3140,2736,13961,11231,5770,4828,11020,1
3158,2730,14006,11184,5769,4868,11126,1
3136,2739,14086,11244,5782,4868,10937,1
3144,2730,14010,11234,5760,4929,11110,1
3122,2734,13993,11229,5783,4868,11078,1
3136,2724,14080,11316,5791,4886,10967,1
3140,2742,13985,11308,5778,4852,10685,1
3141,2729,13949,11237,5746,4877,10937,1
3150,2725,14018,11162,5767,4825,10618,1
3120,2703,14045,11174,5734,4834,10789,1
3092,2691,13916,11103,5662,4791,10824,1
3096,2691,14004,11089,5680,4795,10654,1
3090,2706,13855,11173,5719,4803,10721,1
3077,2699,13781,11133,5730,4790,10840,1
3111,2707,14126,11264,5694,4815,10682,1
3102,2703,13957,11209,5723,4814,10693,1
3104,2706,13938,11224,5720,4834,10730,1
3112,2700,14027,11180,5713,4832,10980,1
3064,2685,13901,11145,5632,4824,10763,1
3090,2704,13942,11026,5716,4804,10627,1
3121,2711,14166,11276,5689,4820,10774,1
3094,2710,13841,11084,5685,4805,10714,1
3103,2701,14277,11321,5684,4816,10704,1
3110,2703,14069,11178,5721,4773,10839,1
3107,2708,13991,11104,5713,4805,10918,1
3089,2703,13966,11186,5764,4783,10882,1
3109,2718,13985,11271,5713,4818,11032,1
3106,2712,14016,11208,5723,4824,10914,1
3106,2701,14054,11243,5711,4800,10888,1
3080,2706,14037,11199,5725,4808,10534,1
3108,2711,13937,11168,5708,4857,11046,1
3090,2704,13957,11236,5698,4826,10927,1
3096,2707,13910,11163,5755,4814,10769,1
3115,2708,14048,11240,5724,4814,11038,1
3117,2703,13987,11170,5677,4837,10788,1
3098,2716,13953,11133,5718,4800,10930,1
3101,2695,14044,11226,5680,4797,10669,1
3109,2715,13998,11245,5755,4808,10675,1
3126,2712,13982,11202,5743,4848,10965,1
3121,2714,14143,11155,5725,4837,10622,1
3113,2710,14105,11239,5739,4829,10830,1
3106,2713,13895,11164,5710,4814,10722,1
3117,2703,13892,11265,5724,4817,10821,1
3115,2713,14079,11122,5693,4783,10782,1
3112,2709,14016,11347,5733,4849,10905,1
3096,2695,13960,11269,5732,4815,10538,1
3111,2691,13976,11171,5753,4828,10927,1
3089,2709,13961,11154,5753,4815,11097,1
3085,2702,13987,11059,5679,4828,10806,1
3106,2713,14025,11244,5716,4829,10680,1
3110,2700,14114,11236,5697,4802,10788,1
3108,2705,14101,11168,5712,4823,10846,1
3101,2704,14075,11206,5691,4843,10827,1
3105,2713,14051,11212,5714,4821,10628,1
3088,2706,13830,11157,5721,4813,10811,1
3095,2703,13919,11274,5702,4780,10882,1
3100,2715,14046,11328,5685,4827,10747,1
3097,2707,14014,11173,5751,4860,10743,1
3093,2727,14054,11321,5770,4823,10786,1
3103,2701,13909,11170,5687,4817,10791,1
3120,2705,14098,11248,5758,4811,10865,1
3101,2704,13965,11214,5691,4799,10646,1
3092,2712,13873,11112,5718,4795,10812,1
3112,2701,13965,11165,5679,4799,10591,1
3095,2710,13909,11116,5701,4826,10646,1
3078,2695,13931,11125,5702,4814,10692,1
3103,2703,14071,11225,5693,4853,11121,1
3119,2707,14060,11173,5732,4830,10951,1
3088,2706,14028,11154,5747,4860,10993,1
3091,2696,14054,11160,5688,4806,10638,1
3106,2697,14154,11100,5744,4835,10751,1
3098,2697,14009,11120,5735,4795,10671,1
3104,2697,13808,11185,5742,4874,10878,1
3087,2707,13800,11124,5667,4827,10662,1
3095,2704,14084,11070,5666,4810,10662,1
3114,2699,13818,11290,5717,4817,10771,1
3111,2716,14176,11247,5749,4891,10997,1
3143,2723,13908,11252,5730,4887,10870,1
3112,2703,13932,11255,5703,4873,10777,1
3061,2682,14017,11164,5651,4802,10932,1
3105,2715,13980,11273,5709,4851,10874,1
3144,2731,14150,11140,5749,4853,10747,1
3097,2711,14035,11187,5721,4854,10720,1
3075,2686,14003,11105,5672,4801,10655,1
3103,2706,13959,11183,5739,4874,10797,1
3132,2725,14024,11211,5707,4836,10803,1
3082,2695,13915,11132,5661,4796,10763,1
3068,2684,13854,11112,5609,4781,11095,1
3113,2732,14114,11311,5699,4874,10629,1
